# sample_id,timestamp,fsr1,fsr2,fsr3
25353,50706,423,378,450
25354,50708,421,379,445
25355,50710,419,382,448
25356,50712,418,378,446
25357,50714,421,379,449
25358,50716,421,377,448
25359,50718,421,380,451
25360,50720,419,378,450
25361,50722,420,378,446
25362,50724,420,382,450
25363,50726,419,380,446
25364,50728,418,380,450
25365,50730,417,378,451
25366,50732,419,382,448
25367,50734,416,382,450
25368,50736,416,372,453
25369,50738,417,381,449
25370,50740,419,378,450
25371,50742,419,383,451
25372,50744,418,376,449
25373,50746,418,376,451
25374,50748,420,381,445
25375,50750,418,378,449
25376,50752,417,379,452
25377,50754,415,378,452
25378,50756,418,379,449
25379,50758,418,378,452
25380,50760,417,379,451
25381,50762,418,380,447
25382,50764,421,382,446
25383,50766,418,378,447
25384,50768,417,377,453
25385,50770,417,384,448
25386,50772,420,381,451
25387,50774,417,381,451
25388,50776,420,380,451
25389,50778,418,379,450
25390,50780,417,382,451
25391,50782,417,379,448
25392,50784,419,382,453
25393,50786,419,382,452
25394,50788,419,377,452
25395,50790,418,380,452
25396,50792,418,377,451
25397,50794,425,384,451
25398,50796,422,380,452
25399,50798,424,379,450
25400,50800,422,385,452
25401,50802,420,380,453
25402,50804,418,382,452
25403,50806,422,378,453
25404,50808,422,383,451
25405,50810,418,378,451
25406,50812,419,382,452
25407,50814,420,382,451
25408,50816,426,383,451
25409,50818,418,382,453
25410,50820,423,382,445
25411,50822,422,379,455
25412,50824,420,384,450
25413,50826,418,383,454
25414,50828,420,384,451
25415,50830,418,382,452
25416,50832,422,377,449
25417,50834,421,384,451
25418,50836,420,379,449
25419,50838,418,384,453
25420,50840,422,382,454
25421,50842,423,379,456
25422,50844,420,382,455
25423,50846,425,381,445
25424,50848,418,382,450
25425,50850,422,382,452
25426,50852,421,384,450
25427,50854,425,377,448
25428,50856,422,382,453
25429,50858,424,380,453
25430,50860,422,384,452
25431,50862,422,382,447
25432,50864,423,381,450
25433,50866,424,381,453
25434,50868,426,382,450
25435,50870,423,384,445
25436,50872,420,378,453
25437,50874,418,381,450
25438,50876,425,382,446
25439,50878,421,382,445
25440,50880,422,381,453
25441,50882,420,380,452
25442,50884,422,382,449
25443,50886,418,382,450
25444,50888,420,375,445
25445,50890,420,378,448
25446,50892,422,377,448
25447,50894,424,379,449
25448,50896,421,379,447
25449,50898,420,381,447
25450,50900,422,380,449
25451,50902,421,376,450
25452,50904,420,377,448
25453,50906,419,380,451
25454,50908,418,376,449
25455,50910,422,383,446
25456,50912,418,381,449
25457,50914,420,376,445
25458,50916,418,377,447
25459,50918,418,381,448
25460,50920,422,378,451
25461,50922,420,377,448
25462,50924,419,379,449
25463,50926,417,381,450
25464,50928,419,376,450
25465,50930,419,378,448
25466,50932,420,378,451
25467,50934,419,375,452
25468,50936,418,377,451
25469,50938,419,379,450
25470,50940,416,376,454
25471,50942,422,377,453
25472,50944,418,377,453
25473,50946,421,377,449
25474,50948,418,379,448
25475,50950,419,379,450
25476,50952,418,379,448
25477,50954,419,377,450
25478,50956,420,375,450
25479,50958,419,379,446
25480,50960,418,382,448
25481,50962,417,381,447
25482,50964,419,379,448
25483,50966,419,378,449
25484,50968,419,379,448
25485,50970,421,375,451
25486,50972,420,380,448
25487,50974,421,380,450
25488,50976,419,381,452
25489,50978,419,380,452
25490,50980,419,385,454
25491,50982,419,380,454
25492,50984,421,379,449
25493,50986,418,380,451
25494,50988,421,385,450
25495,50990,421,380,453
25496,50992,418,381,453
25497,50994,417,381,452
25498,50996,423,376,452
25499,50998,422,380,452
25500,51000,418,380,452
25501,51002,420,384,453
25502,51004,421,382,453
25503,51006,420,382,452
25504,51008,419,385,448
25505,51010,423,380,449
25506,51012,418,383,450
25507,51014,421,384,456
25508,51016,422,382,452
25509,51018,421,382,450
25510,51020,425,379,449
25511,51022,418,380,453
25512,51024,422,379,449
25513,51026,421,382,450
25514,51028,423,379,452
25515,51030,418,381,454
25516,51032,423,381,451
25517,51034,423,381,449
25518,51036,426,377,446
25519,51038,421,377,447
25520,51040,421,382,451
25521,51042,421,377,449
25522,51044,419,378,452
25523,51046,421,386,449
25524,51048,421,379,456
25525,51050,423,382,451
25526,51052,417,385,446
25527,51054,422,382,452
25528,51056,422,382,451
25529,51058,421,381,451
25530,51060,421,377,450
25531,51062,419,380,453
25532,51064,420,386,447
25533,51066,420,379,449
25534,51068,419,381,450
25535,51070,421,381,449
25536,51072,418,379,451
25537,51074,421,383,448
25538,51076,420,384,451
25539,51078,420,380,451
25540,51080,417,383,449
25541,51082,421,382,449
25542,51084,420,383,447
25543,51086,421,380,449
25544,51088,423,378,450
25545,51090,420,380,447
25546,51092,420,379,447
25547,51094,420,378,448
25548,51096,418,380,448
25549,51098,420,381,451
25550,51100,422,380,449
25551,51102,422,380,450
25552,51104,419,377,448
25553,51106,421,377,450
25554,51108,419,378,449
25555,51110,421,379,446
25556,51112,422,382,448
25557,51114,420,381,448
25558,51116,417,379,448
25559,51118,418,374,451
25560,51120,419,377,448
25561,51122,420,377,450
25562,51124,416,378,451
25563,51126,418,376,449
25564,51128,419,380,450
25565,51130,420,379,447
25566,51132,417,376,447
25567,51134,415,379,449
25568,51136,414,381,450
25569,51138,419,380,451
25570,51140,417,381,453
25571,51142,420,378,448
25572,51144,414,377,449
25573,51146,422,379,449
25574,51148,415,378,451
25575,51150,419,383,453
25576,51152,416,379,447
25577,51154,419,379,450
25578,51156,416,382,448
25579,51158,419,376,449
25580,51160,422,380,452
25581,51162,418,378,450
25582,51164,422,380,452
25583,51166,423,379,451
25584,51168,418,377,451
25585,51170,416,383,451
25586,51172,421,379,448
25587,51174,421,380,448
25588,51176,420,384,450
25589,51178,419,383,451
25590,51180,414,378,454
25591,51182,419,379,454
25592,51184,421,381,452
25593,51186,420,380,451
25594,51188,420,379,452
25595,51190,418,382,451
25596,51192,419,380,451
25597,51194,419,380,452
25598,51196,419,380,450
25599,51198,422,381,450
25600,51200,419,378,448
25601,51202,421,378,453
25602,51204,419,378,453
25603,51206,422,380,451
25604,51208,423,381,455
25605,51210,419,381,450
25606,51212,425,380,454
25607,51214,423,386,451
25608,51216,422,381,448
25609,51218,421,379,452
25610,51220,421,384,454
25611,51222,421,379,450
25612,51224,423,381,453
25613,51226,419,381,451
25614,51228,424,382,452
25615,51230,421,380,448
25616,51232,419,379,449
25617,51234,423,384,453
25618,51236,422,380,452
25619,51238,422,384,453
25620,51240,421,381,447
25621,51242,423,380,450
25622,51244,422,380,449
25623,51246,423,381,452
25624,51248,416,380,448
25625,51250,420,382,448
25626,51252,421,382,448
25627,51254,421,378,448
25628,51256,424,383,451
25629,51258,420,378,451
25630,51260,425,381,452
25631,51262,421,383,450
25632,51264,418,383,450
25633,51266,423,381,453
25634,51268,422,380,452
25635,51270,422,381,446
25636,51272,420,377,450
25637,51274,419,382,450
25638,51276,418,379,450
25639,51278,418,378,451
25640,51280,418,380,449
25641,51282,425,380,449
25642,51284,417,381,447
25643,51286,422,379,448
25644,51288,422,380,450
25645,51290,421,379,450
25646,51292,419,379,450
25647,51294,423,376,447
25648,51296,417,379,448
25649,51298,419,379,449
25650,51300,419,378,448
25651,51302,418,379,446
25652,51304,417,375,449
25653,51306,421,382,448
25654,51308,419,376,450
25655,51310,421,378,447
25656,51312,423,375,445
25657,51314,419,381,451
25658,51316,417,376,448
25659,51318,421,379,448
25660,51320,415,378,448
25661,51322,421,378,451
25662,51324,419,378,450
25663,51326,418,378,450
25664,51328,418,380,452
25665,51330,420,377,446
25666,51332,418,379,446
25667,51334,423,378,451
25668,51336,417,379,449
25669,51338,419,381,448
25670,51340,420,382,450
25671,51342,420,380,444
25672,51344,418,380,449
25673,51346,421,382,448
25674,51348,419,378,452
25675,51350,419,381,450
25676,51352,421,378,449
25677,51354,418,381,454
25678,51356,419,381,450
25679,51358,417,379,454
25680,51360,418,378,448
25681,51362,421,380,451
25682,51364,420,382,451
25683,51366,417,377,450
25684,51368,416,379,451
25685,51370,422,379,448
25686,51372,416,377,453
25687,51374,415,379,451
25688,51376,423,381,451
25689,51378,416,381,452
25690,51380,419,380,453
25691,51382,420,380,451
25692,51384,419,383,449
25693,51386,421,378,452
25694,51388,420,381,447
25695,51390,420,379,450
25696,51392,419,380,453
25697,51394,418,378,451
25698,51396,420,379,455
25699,51398,421,380,447
25700,51400,421,376,450
25701,51402,420,382,454
25702,51404,418,384,454
25703,51406,419,377,452
25704,51408,423,379,450
25705,51410,419,379,452
25706,51412,420,383,456
25707,51414,417,382,451
25708,51416,421,383,454
25709,51418,422,384,451
25710,51420,425,384,454
25711,51422,421,385,452
25712,51424,419,384,449
25713,51426,422,382,450
25714,51428,419,381,450
25715,51430,422,379,453
25716,51432,424,379,453
25717,51434,422,382,456
25718,51436,423,379,450
25719,51438,425,383,451
25720,51440,422,382,450
25721,51442,426,382,451
25722,51444,423,384,452
25723,51446,418,380,452
25724,51448,422,382,452
25725,51450,423,383,451
25726,51452,424,380,449
25727,51454,419,382,452
25728,51456,421,380,447
25729,51458,422,381,450
25730,51460,423,380,451
25731,51462,420,382,448
25732,51464,417,383,451
25733,51466,423,379,450
25734,51468,422,381,451
25735,51470,418,382,450
25736,51472,421,381,445
25737,51474,425,377,449
25738,51476,421,383,449
25739,51478,422,381,446
25740,51480,419,378,449
25741,51482,421,378,450
25742,51484,422,382,451
25743,51486,426,378,448
25744,51488,424,378,451
25745,51490,423,381,448
25746,51492,419,380,450
25747,51494,419,378,448
25748,51496,419,382,448
25749,51498,418,382,448
25750,51500,418,377,447
25751,51502,418,379,448
25752,51504,421,380,447
25753,51506,419,381,445
25754,51508,419,379,446
25755,51510,418,378,449
25756,51512,420,377,445
25757,51514,417,379,449
25758,51516,420,377,448
25759,51518,420,380,445
25760,51520,417,377,451
25761,51522,420,383,447
25762,51524,422,379,449
25763,51526,419,381,449
25764,51528,422,378,449
25765,51530,419,377,451
25766,51532,420,383,448
25767,51534,418,383,450
25768,51536,419,379,453
25769,51538,418,379,449
25770,51540,418,378,451
25771,51542,419,378,447
25772,51544,418,378,450
25773,51546,417,379,449
25774,51548,419,382,451
25775,51550,422,379,449
25776,51552,417,377,451
25777,51554,418,378,450
25778,51556,417,381,449
25779,51558,419,376,451
25780,51560,421,374,448
25781,51562,417,378,450
25782,51564,420,379,452
25783,51566,419,379,452
25784,51568,422,378,452
25785,51570,421,380,452
25786,51572,418,379,448
25787,51574,416,381,450
25788,51576,420,380,455
25789,51578,419,377,451
25790,51580,419,381,451
25791,51582,421,383,449
25792,51584,417,378,452
25793,51586,417,378,452
25794,51588,418,383,455
25795,51590,415,381,450
25796,51592,422,379,451
25797,51594,417,376,453
25798,51596,418,383,450
25799,51598,423,379,450
25800,51600,416,383,447
25801,51602,419,383,453
25802,51604,422,382,449
25803,51606,418,381,450
25804,51608,422,381,450
25805,51610,421,382,448
25806,51612,420,380,451
25807,51614,425,379,451
25808,51616,423,386,446
25809,51618,416,379,455
25810,51620,420,383,453
25811,51622,421,378,451
25812,51624,421,377,456
25813,51626,421,379,449
25814,51628,423,378,454
25815,51630,421,381,448
25816,51632,422,382,454
25817,51634,421,383,450
25818,51636,424,380,449
25819,51638,424,381,453
25820,51640,420,383,452
25821,51642,419,382,452
25822,51644,419,382,455
25823,51646,421,382,451
25824,51648,421,383,455
25825,51650,420,382,451
25826,51652,423,384,449
25827,51654,422,382,447
25828,51656,421,384,452
25829,51658,419,383,452
25830,51660,418,381,450
25831,51662,419,378,451
25832,51664,421,380,453
25833,51666,421,383,450
25834,51668,424,381,451
25835,51670,420,380,448
25836,51672,422,380,450
25837,51674,425,384,453
25838,51676,420,382,449
25839,51678,421,380,445
25840,51680,422,379,450
25841,51682,419,381,449
25842,51684,424,381,448
25843,51686,420,380,446
25844,51688,422,379,446
25845,51690,421,379,449
25846,51692,421,379,448
25847,51694,418,379,448
25848,51696,420,377,451
25849,51698,420,380,447
25850,51700,420,382,447
25851,51702,421,381,455
25852,51704,420,377,451
25853,51706,418,378,448
25854,51708,418,378,449
25855,51710,420,378,446
25856,51712,419,381,447
25857,51714,419,379,447
25858,51716,419,379,448
25859,51718,420,378,450
25860,51720,417,377,451
25861,51722,419,379,449
25862,51724,416,381,450
25863,51726,419,376,445
25864,51728,418,378,450
25865,51730,418,383,451
25866,51732,416,377,448
25867,51734,418,377,445
25868,51736,418,378,449
25869,51738,416,378,446
25870,51740,419,378,449
25871,51742,421,379,453
25872,51744,418,378,449
25873,51746,421,379,448
25874,51748,419,379,448
25875,51750,419,379,450
25876,51752,421,379,451
25877,51754,418,382,451
25878,51756,417,380,448
25879,51758,417,380,453
25880,51760,422,379,448
25881,51762,413,383,449
25882,51764,419,375,452
25883,51766,417,379,448
25884,51768,417,381,449
25885,51770,418,379,453
25886,51772,418,378,452
25887,51774,420,384,445
25888,51776,421,378,451
25889,51778,421,376,449
25890,51780,417,380,451
25891,51782,422,380,456
25892,51784,419,380,448
25893,51786,418,380,449
25894,51788,419,380,452
25895,51790,418,378,452
25896,51792,417,377,451
25897,51794,417,377,453
25898,51796,421,381,450
25899,51798,418,382,448
25900,51800,418,381,453
25901,51802,420,380,452
25902,51804,421,381,453
25903,51806,422,383,450
25904,51808,420,381,449
25905,51810,424,387,451
25906,51812,417,380,453
25907,51814,421,383,455
25908,51816,421,382,454
25909,51818,420,382,453
25910,51820,420,381,454
25911,51822,425,385,450
25912,51824,419,381,452
25913,51826,418,381,449
25914,51828,423,385,454
25915,51830,421,383,452
25916,51832,422,383,452
25917,51834,419,382,448
25918,51836,424,380,455
25919,51838,421,382,450
25920,51840,420,380,452
25921,51842,419,381,449
25922,51844,422,378,449
25923,51846,420,384,450
25924,51848,421,381,451
25925,51850,421,383,451
25926,51852,424,378,454
25927,51854,423,383,450
25928,51856,422,380,449
25929,51858,424,382,451
25930,51860,420,381,449
25931,51862,422,378,448
25932,51864,424,377,450
25933,51866,423,381,450
25934,51868,424,381,447
25935,51870,418,378,446
25936,51872,420,380,453
25937,51874,419,382,450
25938,51876,420,382,448
25939,51878,418,379,451
25940,51880,417,380,450
25941,51882,421,380,447
25942,51884,424,379,451
25943,51886,418,380,447
25944,51888,421,385,451
25945,51890,420,380,448
25946,51892,422,380,451
25947,51894,421,378,448
25948,51896,417,379,450
25949,51898,419,379,453
25950,51900,421,377,447
25951,51902,420,379,448
25952,51904,419,379,444
25953,51906,421,383,450
25954,51908,417,376,447
25955,51910,422,379,448
25956,51912,419,381,451
25957,51914,420,379,448
25958,51916,418,380,449
25959,51918,417,376,449
25960,51920,424,378,447
25961,51922,421,383,454
25962,51924,418,378,447
25963,51926,419,377,450
25964,51928,418,379,448
25965,51930,420,377,452
25966,51932,421,376,447
25967,51934,418,379,451
25968,51936,418,379,449
25969,51938,418,376,446
25970,51940,418,379,444
25971,51942,417,374,448
25972,51944,420,380,449
25973,51946,418,379,448
25974,51948,420,378,450
25975,51950,417,384,450
25976,51952,417,376,451
25977,51954,420,377,450
25978,51956,420,380,450
25979,51958,419,380,448
25980,51960,421,377,450
25981,51962,421,380,451
25982,51964,422,382,450
25983,51966,416,379,451
25984,51968,418,381,451
25985,51970,421,377,449
25986,51972,423,380,448
25987,51974,419,383,453
25988,51976,418,382,452
25989,51978,422,378,453
25990,51980,418,381,450
25991,51982,419,383,448
25992,51984,421,377,452
25993,51986,422,384,450
25994,51988,417,382,448
25995,51990,420,379,453
25996,51992,420,378,449
25997,51994,424,381,452
25998,51996,416,380,451
25999,51998,420,383,450
26000,52000,420,382,453
26001,52002,423,383,452
26002,52004,419,380,453
26003,52006,421,380,450
26004,52008,420,379,451
26005,52010,419,384,450
26006,52012,420,382,455
26007,52014,418,382,450
26008,52016,423,387,454
26009,52018,419,379,452
26010,52020,423,381,449
26011,52022,425,379,449
26012,52024,421,380,452
26013,52026,419,382,447
26014,52028,419,382,448
26015,52030,421,380,450
26016,52032,423,381,451
26017,52034,419,380,451
26018,52036,420,383,452
26019,52038,422,380,453
26020,52040,420,381,449
26021,52042,414,380,452
26022,52044,419,382,455
26023,52046,423,381,451
26024,52048,424,380,451
26025,52050,419,378,453
26026,52052,418,377,447
26027,52054,419,383,451
26028,52056,422,380,450
26029,52058,422,382,449
26030,52060,425,380,448
26031,52062,420,385,451
26032,52064,421,382,452
26033,52066,420,380,449
26034,52068,422,383,454
26035,52070,423,384,448
26036,52072,423,380,448
26037,52074,420,379,448
26038,52076,419,382,452
26039,52078,418,379,446
26040,52080,416,379,449
26041,52082,420,378,453
26042,52084,419,381,449
26043,52086,420,383,447
26044,52088,420,380,446
26045,52090,417,380,449
26046,52092,423,379,447
26047,52094,422,382,454
26048,52096,422,378,449
26049,52098,422,379,448
26050,52100,421,381,450
26051,52102,418,382,447
26052,52104,423,376,448
26053,52106,421,379,448
26054,52108,419,377,445
26055,52110,419,380,447
26056,52112,420,382,450
26057,52114,417,381,448
26058,52116,418,383,445
26059,52118,418,376,451
26060,52120,420,384,444
26061,52122,417,381,448
26062,52124,420,379,448
26063,52126,421,379,452
26064,52128,420,379,447
26065,52130,421,379,446
26066,52132,417,378,449
26067,52134,418,380,449
26068,52136,417,378,450
26069,52138,413,377,449
26070,52140,418,379,448
26071,52142,419,377,450
26072,52144,418,381,447
26073,52146,421,381,444
26074,52148,417,376,450
26075,52150,420,379,452
26076,52152,420,381,449
26077,52154,418,377,450
26078,52156,421,380,452
26079,52158,417,377,449
26080,52160,419,380,450
26081,52162,416,378,454
26082,52164,419,379,447
26083,52166,419,379,450
26084,52168,418,383,449
26085,52170,417,381,452
26086,52172,418,380,447
26087,52174,417,382,447
26088,52176,418,380,450
26089,52178,419,380,450
26090,52180,417,381,452
26091,52182,418,378,453
26092,52184,419,382,455
26093,52186,416,377,450
26094,52188,418,379,451
26095,52190,418,382,448
26096,52192,423,378,453
26097,52194,422,381,450
26098,52196,421,380,451
26099,52198,421,381,453
26100,52200,420,383,449
26101,52202,421,381,448
26102,52204,419,379,450
26103,52206,422,380,453
26104,52208,418,380,451
26105,52210,425,383,451
26106,52212,422,384,448
26107,52214,418,383,450
26108,52216,420,386,452
26109,52218,420,384,450
26110,52220,420,379,451
26111,52222,422,386,452
26112,52224,420,380,450
26113,52226,419,380,454
26114,52228,420,383,455
26115,52230,422,383,450
26116,52232,419,379,451
26117,52234,418,383,451
26118,52236,419,382,449
26119,52238,422,381,453
26120,52240,423,384,453
26121,52242,420,379,454
26122,52244,422,382,453
26123,52246,418,377,452
26124,52248,422,379,447
26125,52250,421,378,451
26126,52252,423,383,450
26127,52254,422,381,450
26128,52256,423,385,452
26129,52258,424,380,450
26130,52260,423,383,449
26131,52262,423,383,450
26132,52264,418,382,451
26133,52266,422,383,450
26134,52268,422,382,450
26135,52270,421,378,452
26136,52272,418,380,449
26137,52274,420,378,447
26138,52276,423,380,451
26139,52278,422,377,452
26140,52280,422,380,449
26141,52282,421,381,449
26142,52284,420,382,446
26143,52286,421,377,452
26144,52288,425,377,449
26145,52290,422,381,448
26146,52292,421,379,448
26147,52294,420,378,444
26148,52296,419,378,446
26149,52298,423,380,450
26150,52300,421,378,451
26151,52302,420,379,451
26152,52304,419,382,447
26153,52306,421,375,446
26154,52308,423,376,448
26155,52310,421,383,446
26156,52312,419,379,448
26157,52314,421,378,450
26158,52316,419,382,449
26159,52318,423,381,447
26160,52320,416,379,448
26161,52322,419,380,452
26162,52324,419,379,447
26163,52326,420,378,448
26164,52328,418,379,451
26165,52330,416,379,443
26166,52332,413,377,447
26167,52334,420,380,446
26168,52336,420,381,448
26169,52338,417,378,448
26170,52340,422,380,448
26171,52342,420,379,450
26172,52344,419,383,448
26173,52346,421,376,455
26174,52348,422,381,452
26175,52350,421,378,450
26176,52352,416,380,450
26177,52354,417,379,456
26178,52356,417,381,445
26179,52358,417,375,447
26180,52360,420,379,449
26181,52362,421,378,451
26182,52364,422,382,448
26183,52366,419,382,449
26184,52368,420,381,451
26185,52370,424,379,455
26186,52372,419,379,448
26187,52374,419,378,450
26188,52376,420,380,450
26189,52378,416,381,450
26190,52380,420,380,449
26191,52382,421,378,450
26192,52384,421,380,453
26193,52386,417,382,453
26194,52388,419,380,449
26195,52390,424,379,453
26196,52392,417,379,452
26197,52394,421,379,453
26198,52396,422,380,450
26199,52398,417,378,451
26200,52400,424,377,452
26201,52402,421,385,452
26202,52404,418,381,451
26203,52406,422,381,449
26204,52408,419,380,449
26205,52410,418,377,449
26206,52412,418,380,453
26207,52414,420,380,450
26208,52416,421,382,451
26209,52418,422,382,452
26210,52420,420,379,456
26211,52422,421,379,451
26212,52424,420,387,451
26213,52426,422,378,451
26214,52428,421,382,452
26215,52430,420,382,450
26216,52432,420,379,454
26217,52434,424,387,450
26218,52436,421,383,449
26219,52438,423,381,451
26220,52440,419,383,450
26221,52442,422,378,450
26222,52444,420,381,450
26223,52446,423,380,453
26224,52448,420,376,452
26225,52450,424,381,451
26226,52452,422,383,451
26227,52454,420,381,450
26228,52456,422,378,450
26229,52458,423,382,451
26230,52460,418,382,451
26231,52462,421,380,452
26232,52464,420,382,454
26233,52466,422,382,448
26234,52468,423,380,448
26235,52470,421,377,449
26236,52472,421,378,448
26237,52474,421,377,449
26238,52476,419,379,449
26239,52478,421,380,452
26240,52480,423,381,450
26241,52482,419,380,449
26242,52484,423,378,447
26243,52486,420,380,447
26244,52488,421,378,447
26245,52490,421,380,445
26246,52492,418,381,446
26247,52494,420,378,448
26248,52496,420,377,447
26249,52498,419,381,445
26250,52500,419,377,449
26251,52502,421,382,450
26252,52504,421,382,451
26253,52506,419,377,450
26254,52508,421,378,449
26255,52510,422,378,445
26256,52512,417,379,446
26257,52514,423,380,447
26258,52516,420,377,447
26259,52518,423,380,445
26260,52520,420,378,447
26261,52522,419,380,452
26262,52524,418,377,449
26263,52526,420,377,449
26264,52528,421,380,449
26265,52530,419,383,450
26266,52532,419,380,453
26267,52534,416,379,449
26268,52536,423,381,449
26269,52538,420,378,452
26270,52540,420,377,448
26271,52542,419,380,445
26272,52544,419,376,448
26273,52546,418,378,448
26274,52548,419,378,447
26275,52550,420,384,450
26276,52552,419,379,452
26277,52554,419,381,448
26278,52556,420,381,452
26279,52558,422,381,453
26280,52560,419,379,448
26281,52562,417,377,450
26282,52564,420,378,449
26283,52566,419,379,450
26284,52568,424,379,451
26285,52570,420,375,452
26286,52572,418,381,449
26287,52574,421,379,452
26288,52576,421,380,448
26289,52578,416,379,452
26290,52580,418,385,449
26291,52582,420,381,455
26292,52584,421,377,457
26293,52586,419,381,449
26294,52588,419,381,451
26295,52590,422,376,450
26296,52592,415,382,452
26297,52594,421,381,450
26298,52596,420,377,449
26299,52598,419,385,454
26300,52600,422,382,450
26301,52602,417,380,454
26302,52604,422,382,453
26303,52606,421,380,447
26304,52608,422,379,453
26305,52610,418,383,448
26306,52612,421,382,451
26307,52614,416,381,451
26308,52616,422,378,451
26309,52618,422,380,452
26310,52620,420,379,450
26311,52622,422,381,452
26312,52624,421,377,451
26313,52626,419,379,450
26314,52628,422,382,450
26315,52630,424,382,451
26316,52632,423,381,452
26317,52634,417,380,451
26318,52636,423,379,450
26319,52638,420,381,454
26320,52640,425,381,449
26321,52642,423,377,452
26322,52644,423,384,451
26323,52646,422,383,449
26324,52648,420,379,453
26325,52650,425,385,452
26326,52652,422,380,453
26327,52654,421,381,450
26328,52656,424,381,451
26329,52658,421,383,457
26330,52660,421,384,450
26331,52662,422,384,453
26332,52664,422,382,453
26333,52666,417,380,450
26334,52668,421,379,448
26335,52670,423,381,447
26336,52672,422,377,451
26337,52674,422,382,449
26338,52676,419,379,451
26339,52678,420,382,450
26340,52680,422,383,449
26341,52682,422,381,448
26342,52684,421,381,448
26343,52686,420,380,447
26344,52688,422,380,445
26345,52690,424,382,450
26346,52692,422,379,451
26347,52694,422,379,449
26348,52696,421,384,449
26349,52698,423,379,447
26350,52700,421,377,449
26351,52702,418,378,449
26352,52704,419,379,449
26353,52706,420,380,449
26354,52708,416,379,446
26355,52710,424,380,448
26356,52712,420,380,452
26357,52714,418,377,448
26358,52716,415,381,445
26359,52718,417,380,446
26360,52720,416,381,451
26361,52722,418,380,445
26362,52724,421,380,450
26363,52726,418,377,449
26364,52728,418,378,448
26365,52730,418,374,448
26366,52732,418,376,451
26367,52734,426,377,452
26368,52736,414,383,447
26369,52738,419,383,448
26370,52740,418,379,447
26371,52742,422,380,448
26372,52744,418,379,449
26373,52746,421,381,449
26374,52748,419,381,452
26375,52750,418,376,449
26376,52752,419,381,453
26377,52754,417,374,448
26378,52756,416,378,449
26379,52758,415,379,452
26380,52760,417,378,452
26381,52762,418,379,450
26382,52764,418,379,448
26383,52766,415,377,452
26384,52768,422,383,452
26385,52770,421,381,452
26386,52772,416,379,455
26387,52774,420,376,456
26388,52776,415,380,453
26389,52778,418,380,452
26390,52780,421,380,449
26391,52782,419,377,451
26392,52784,419,380,452
26393,52786,421,380,452
26394,52788,424,382,449
26395,52790,419,382,449
26396,52792,416,376,455
26397,52794,420,382,456
26398,52796,418,381,447
26399,52798,419,381,449
26400,52800,424,378,449
26401,52802,422,381,455
26402,52804,421,380,451
26403,52806,423,379,451
26404,52808,422,380,452
26405,52810,418,380,452
26406,52812,419,381,452
26407,52814,422,382,455
26408,52816,419,384,454
26409,52818,425,381,451
26410,52820,423,381,457
26411,52822,417,380,451
26412,52824,420,380,451
26413,52826,423,383,449
26414,52828,425,380,451
26415,52830,423,382,446
26416,52832,418,384,453
26417,52834,422,381,454
26418,52836,423,382,454
26419,52838,424,381,452
26420,52840,421,382,452
26421,52842,421,382,451
26422,52844,419,381,453
26423,52846,419,385,450
26424,52848,423,381,451
26425,52850,421,382,452
26426,52852,419,382,451
26427,52854,422,382,450
26428,52856,420,380,451
26429,52858,424,382,452
26430,52860,422,383,452
26431,52862,419,377,449
26432,52864,422,385,449
26433,52866,422,377,448
26434,52868,420,379,452
26435,52870,424,382,450
26436,52872,418,380,447
26437,52874,421,380,452
26438,52876,417,379,452
26439,52878,421,378,450
26440,52880,423,382,450
26441,52882,422,378,449
26442,52884,423,380,448
26443,52886,424,379,453
26444,52888,422,379,446
26445,52890,420,383,448
26446,52892,422,377,449
26447,52894,418,380,448
26448,52896,425,380,448
26449,52898,419,380,446
26450,52900,419,380,450
26451,52902,422,381,449
26452,52904,420,379,451
26453,52906,420,378,448
26454,52908,416,377,449
26455,52910,419,383,447
26456,52912,417,376,448
26457,52914,417,378,450
26458,52916,419,379,448
26459,52918,416,378,450
26460,52920,422,381,450
26461,52922,417,379,449
26462,52924,423,377,447
26463,52926,418,380,448
26464,52928,418,373,451
26465,52930,420,379,446
26466,52932,420,378,447
26467,52934,418,378,449
26468,52936,419,378,445
26469,52938,415,381,451
26470,52940,421,377,448
26471,52942,417,381,449
26472,52944,415,376,448
26473,52946,414,378,452
26474,52948,418,379,449
26475,52950,420,379,449
26476,52952,418,379,452
26477,52954,418,377,447
26478,52956,423,380,452
26479,52958,418,379,450
26480,52960,416,379,450
26481,52962,419,379,450
26482,52964,421,376,447
26483,52966,417,381,447
26484,52968,422,380,450
26485,52970,420,379,449
26486,52972,420,381,452
26487,52974,419,377,450
26488,52976,422,377,452
26489,52978,416,379,451
26490,52980,419,378,449
26491,52982,419,381,448
26492,52984,417,378,453
26493,52986,419,383,453
26494,52988,418,379,454
26495,52990,420,381,455
26496,52992,422,381,450
26497,52994,419,380,453
26498,52996,417,380,454
26499,52998,421,380,451
26500,53000,420,380,449
26501,53002,421,382,451
26502,53004,419,377,453
26503,53006,419,385,454
26504,53008,419,382,450
26505,53010,422,380,448
26506,53012,420,382,451
26507,53014,421,382,453
26508,53016,420,380,453
26509,53018,419,380,452
26510,53020,421,379,452
26511,53022,420,383,450
26512,53024,422,379,448
26513,53026,421,380,450
26514,53028,421,379,452
26515,53030,420,382,455
26516,53032,420,381,451
